duration_min,active_energy_kcal,basal_energy_kcal,distance_mi,is_indoor,avg_mets,weather_temp_f,weather_humidity_pct,workout_type_encoded,start_timestamp_year,start_timestamp_month,start_timestamp_day,start_timestamp_hour,start_timestamp_minute,start_timestamp_weekday,end_timestamp_year,end_timestamp_month,end_timestamp_day,end_timestamp_hour,end_timestamp_minute,end_timestamp_weekday,has_distance,time_zone_encoded
34.0,0.0,0.0,0.0,0.0,0.0,62.6,65.0,13,2022,7,10,8,15,6,2022,7,10,8,49,6,0,13
25.35424913167953,37.6897,29.7567,0.0,1.0,2.59591,62.6,79.0,13,2022,7,10,8,46,6,2022,7,10,9,21,6,0,4
15.07161545157433,51.8451,17.6225,0.0,1.0,4.97696,64.4,73.0,3,2022,7,10,9,26,6,2022,7,10,9,41,6,0,4
7.767051734526953,49.659,9.00505,0.583027,1.0,8.4422,66.2,70.0,11,2022,7,10,9,42,6,2022,7,10,9,50,6,1,4
60.58275189995766,163.487,70.9336,2.7496,0.0,4.243,84.2,38.0,14,2022,7,10,18,11,6,2022,7,10,19,11,6,1,4
38.04589423338572,147.058,44.6462,0.0,1.0,5.54047,68.0,67.0,5,2022,7,11,8,47,0,2022,7,11,9,25,0,0,4
2.08454158504804,7.46461,2.35038,0.0,0.0,5.42015,69.8,63.0,1,2022,7,11,9,25,0,2022,7,11,9,27,0,0,4
60.30843915144602,145.975,70.6785,2.71212,0.0,3.94707,71.6,59.0,14,2022,7,11,19,17,0,2022,7,11,20,18,0,1,4
31.30223248203595,134.243,36.6988,0.0,1.0,6.00804,73.4,59.0,5,2022,7,12,18,0,1,2022,7,12,18,31,1,0,4
40.93065230051676,80.959,47.8084,1.53365,0.0,3.44966,71.6,63.0,14,2022,7,12,19,15,1,2022,7,12,19,56,1,1,4
64.99711918433508,165.178,76.1815,0.0,1.0,4.02718,78.8,49.0,13,2022,7,13,15,7,2,2022,7,13,16,12,2,0,4
35.00634035070737,50.24,40.802,0.688218,0.0,2.67473,75.2,55.0,14,2022,7,13,17,7,2,2022,7,13,17,42,2,1,4
40.17865486741066,73.585,47.0,0.0,1.0,3.11439,62.6,79.0,13,2022,7,14,8,18,3,2022,7,14,8,58,3,0,4
20.1349521835645,120.442,23.5408,1.36204,1.0,7.80621,62.6,65.0,11,2022,7,14,9,3,3,2022,7,14,9,23,3,1,4
62.49539225101471,148.761,73.1417,2.75469,0.0,3.66116,62.6,65.0,14,2022,7,14,17,7,3,2022,7,14,18,17,3,1,4
57.3286474665006,89.8049,67.1766,0.0,1.0,2.60485,69.8,58.0,13,2022,7,15,11,5,4,2022,7,15,12,2,4,0,4
25.49433016777039,26.8068,29.5926,0.0,1.0,2.43306,69.8,57.0,15,2022,7,15,18,29,4,2022,7,15,18,54,4,0,4
